Period,Sender,Receiver,Type,Points,Profit,ID,Group,TypeP,Group1_ID,Group2_ID
2,1,6,1,0,161.6,1,1,-,1,0
2,1,7,1,2,198.2,4,1,-,4,0
2,2,1,1,0,186,5,1,-,5,0
2,2,3,1,0,149.4,3,1,-,3,0
2,2,5,1,0,161.6,2,1,-,2,0
2,2,6,1,0,161.6,1,1,-,1,0
2,2,7,1,0,198.2,4,1,-,4,0
2,3,1,1,1,186,5,1,-,5,0
2,3,5,1,0,161.6,2,1,-,2,0
2,3,6,1,0,161.6,1,1,-,1,0
2,3,7,1,2,198.2,4,1,-,4,0
2,4,1,1,0,186,5,1,-,5,0
2,4,3,1,0,149.4,3,1,-,3,0
2,4,5,1,0,161.6,2,1,-,2,0
2,4,6,1,0,161.6,1,1,-,1,0
2,4,7,1,0,198.2,4,1,-,4,0
2,5,1,1,1,186,5,1,-,5,0
2,5,3,1,1,149.4,3,1,-,3,0
2,5,6,1,1,161.6,1,1,-,1,0
2,5,7,1,1,198.2,4,1,-,4,0
2,6,1,1,0,186,5,1,-,5,0
2,6,3,1,0,149.4,3,1,-,3,0
2,6,5,1,0,161.6,2,1,-,2,0
2,6,7,1,0,198.2,4,1,-,4,0
2,7,1,1,0,186,5,1,-,5,0
2,7,3,1,0,149.4,3,1,-,3,0
2,7,5,1,0,161.6,2,1,-,2,0
2,7,6,1,0,161.6,1,1,-,1,0
2,8,1,1,0,186,5,1,-,5,0
2,8,3,1,0,149.4,3,1,-,3,0
2,8,5,1,0,161.6,2,1,-,2,0
2,8,6,1,0,161.6,1,1,-,1,0
2,8,7,1,0,198.2,4,1,-,4,0
2,9,11,1,0,145.8,2,2,-,2,0
2,9,12,1,0,192,4,2,-,4,0
2,9,15,1,0,145.8,5,2,-,5,0
2,9,16,1,0,145.8,3,2,-,3,0
2,10,9,1,0,152.4,1,2,-,1,0
2,10,11,1,0,145.8,2,2,-,2,0
2,10,12,1,0,192,4,2,-,4,0
2,10,15,1,0,145.8,5,2,-,5,0
2,10,16,1,0,145.8,3,2,-,3,0
2,11,9,1,0,152.4,1,2,-,1,0
2,11,12,1,0,192,4,2,-,4,0
2,11,15,1,0,145.8,5,2,-,5,0
2,11,16,1,0,145.8,3,2,-,3,0
2,12,9,1,0,152.4,1,2,-,1,0
2,12,11,1,0,145.8,2,2,-,2,0
2,12,15,1,0,145.8,5,2,-,5,0
2,12,16,1,0,145.8,3,2,-,3,0
2,13,9,1,0,152.4,1,2,-,1,0
2,13,11,1,0,145.8,2,2,-,2,0
2,13,12,1,0,192,4,2,-,4,0
2,13,15,1,0,145.8,5,2,-,5,0
2,13,16,1,0,145.8,3,2,-,3,0
2,14,9,1,0,152.4,1,2,-,1,0
2,14,11,1,0,145.8,2,2,-,2,0
2,14,12,1,0,192,4,2,-,4,0
2,14,15,1,0,145.8,5,2,-,5,0
2,14,16,1,0,145.8,3,2,-,3,0
2,15,9,1,0,152.4,1,2,-,1,0
2,15,11,1,0,145.8,2,2,-,2,0
2,15,12,1,0,192,4,2,-,4,0
2,15,16,1,0,145.8,3,2,-,3,0
2,16,9,1,0,152.4,1,2,-,1,0
2,16,11,1,0,145.8,2,2,-,2,0
2,16,12,1,0,192,4,2,-,4,0
2,16,15,1,0,145.8,5,2,-,5,0
2,1,2,2,3,210.4,3,1,-,0,3
2,1,4,2,1,173.8,1,1,-,0,1
2,1,8,2,0,173.8,2,1,-,0,2
2,2,4,2,0,173.8,1,1,-,0,1
2,2,8,2,0,173.8,2,1,-,0,2
2,3,2,2,2,210.4,3,1,-,0,3
2,3,4,2,0,173.8,1,1,-,0,1
2,3,8,2,0,173.8,2,1,-,0,2
2,4,2,2,0,210.4,3,1,-,0,3
2,4,8,2,0,173.8,2,1,-,0,2
2,5,2,2,1,210.4,3,1,-,0,3
2,5,4,2,1,173.8,1,1,-,0,1
2,5,8,2,1,173.8,2,1,-,0,2
2,6,2,2,1,210.4,3,1,-,0,3
2,6,4,2,0,173.8,1,1,-,0,1
2,6,8,2,0,173.8,2,1,-,0,2
2,7,2,2,0,210.4,3,1,-,0,3
2,7,4,2,0,173.8,1,1,-,0,1
2,7,8,2,0,173.8,2,1,-,0,2
2,8,2,2,0,210.4,3,1,-,0,3
2,8,4,2,0,173.8,1,1,-,0,1
2,9,10,2,0,152.4,1,2,-,0,1
2,9,13,2,0,145.8,2,2,-,0,2
2,9,14,2,0,192,3,2,-,0,3
2,10,13,2,0,145.8,2,2,-,0,2
2,10,14,2,0,192,3,2,-,0,3
2,11,10,2,0,152.4,1,2,-,0,1
2,11,13,2,0,145.8,2,2,-,0,2
2,11,14,2,0,192,3,2,-,0,3
2,12,10,2,0,152.4,1,2,-,0,1
2,12,13,2,0,145.8,2,2,-,0,2
2,12,14,2,0,192,3,2,-,0,3
2,13,10,2,0,152.4,1,2,-,0,1
2,13,14,2,0,192,3,2,-,0,3
2,14,10,2,0,152.4,1,2,-,0,1
2,14,13,2,0,145.8,2,2,-,0,2
2,15,10,2,0,152.4,1,2,-,0,1
2,15,13,2,0,145.8,2,2,-,0,2
2,15,14,2,0,192,3,2,-,0,3
2,16,10,2,0,152.4,1,2,-,0,1
2,16,13,2,0,145.8,2,2,-,0,2
2,16,14,2,0,192,3,2,-,0,3
3,1,3,1,6,223.2,3,1,-,3,0
3,1,5,1,0,168,2,1,-,2,0
3,1,6,1,0,181.8,1,1,-,1,0
3,1,7,1,0,168,4,1,-,4,0
3,2,1,1,0,168,5,1,-,5,0
3,2,3,1,0,223.2,3,1,-,3,0
3,2,5,1,0,168,2,1,-,2,0
3,2,6,1,0,181.8,1,1,-,1,0
3,2,7,1,0,168,4,1,-,4,0
3,3,1,1,0,168,5,1,-,5,0
3,3,5,1,0,168,2,1,-,2,0
3,3,6,1,0,181.8,1,1,-,1,0
3,3,7,1,0,168,4,1,-,4,0
3,4,1,1,0,168,5,1,-,5,0
3,4,3,1,0,223.2,3,1,-,3,0
3,4,5,1,0,168,2,1,-,2,0
3,4,6,1,0,181.8,1,1,-,1,0
3,4,7,1,0,168,4,1,-,4,0
3,5,1,1,0,168,5,1,-,5,0
3,5,3,1,0,223.2,3,1,-,3,0
3,5,6,1,0,181.8,1,1,-,1,0
3,5,7,1,0,168,4,1,-,4,0
3,6,1,1,0,168,5,1,-,5,0
3,6,3,1,2,223.2,3,1,-,3,0
3,6,5,1,0,168,2,1,-,2,0
3,6,7,1,0,168,4,1,-,4,0
3,7,1,1,0,168,5,1,-,5,0
3,7,3,1,4,223.2,3,1,-,3,0
3,7,5,1,0,168,2,1,-,2,0
3,7,6,1,0,181.8,1,1,-,1,0
3,8,1,1,0,168,5,1,-,5,0
3,8,3,1,0,223.2,3,1,-,3,0
3,8,5,1,0,168,2,1,-,2,0
3,8,6,1,0,181.8,1,1,-,1,0
3,8,7,1,0,168,4,1,-,4,0
3,9,11,1,0,159.8,2,2,-,2,0
3,9,12,1,0,159.8,4,2,-,4,0
3,9,15,1,0,159.8,5,2,-,5,0
3,9,16,1,0,159.8,3,2,-,3,0
3,10,9,1,0,159.8,1,2,-,1,0
3,10,11,1,0,159.8,2,2,-,2,0
