Period,Sender,Receiver,Type,Points,Profit,ID,Group,TypeP,Group1_ID,Group2_ID
12,3,6,1,0,171.8,2,3,1,2,0
12,3,7,1,0,171.8,1,3,1,1,0
12,4,1,1,0,171.8,4,3,1,4,0
12,4,2,1,0,171.8,5,3,1,5,0
12,4,6,1,0,171.8,2,3,1,2,0
12,4,7,1,0,171.8,1,3,1,1,0
12,5,1,1,0,171.8,4,3,1,4,0
12,5,2,1,0,171.8,5,3,1,5,0
12,5,4,1,0,171.8,3,3,1,3,0
12,5,6,1,0,171.8,2,3,1,2,0
12,5,7,1,0,171.8,1,3,1,1,0
12,6,1,1,0,171.8,4,3,1,4,0
12,6,2,1,0,171.8,5,3,1,5,0
12,6,4,1,0,171.8,3,3,1,3,0
12,6,7,1,0,171.8,1,3,1,1,0
12,7,1,1,0,171.8,4,3,1,4,0
12,7,2,1,0,171.8,5,3,1,5,0
12,7,4,1,0,171.8,3,3,1,3,0
12,7,6,1,0,171.8,2,3,1,2,0
12,8,1,1,0,171.8,4,3,1,4,0
12,8,2,1,0,171.8,5,3,1,5,0
12,8,4,1,0,171.8,3,3,1,3,0
12,8,6,1,0,171.8,2,3,1,2,0
12,8,7,1,0,171.8,1,3,1,1,0
12,9,10,1,0,159.6,3,4,1,3,0
12,9,11,1,0,159.6,1,4,1,1,0
12,9,13,1,0,159.6,2,4,1,2,0
12,9,14,1,0,167.4,4,4,1,4,0
12,9,15,1,0,159.6,5,4,1,5,0
12,10,11,1,0,159.6,1,4,1,1,0
12,10,13,1,0,159.6,2,4,1,2,0
12,10,14,1,0,167.4,4,4,1,4,0
12,10,15,1,0,159.6,5,4,1,5,0
12,11,10,1,0,159.6,3,4,1,3,0
12,11,13,1,0,159.6,2,4,1,2,0
12,11,14,1,0,167.4,4,4,1,4,0
12,11,15,1,0,159.6,5,4,1,5,0
12,12,10,1,0,159.6,3,4,1,3,0
12,12,11,1,0,159.6,1,4,1,1,0
12,12,13,1,0,159.6,2,4,1,2,0
12,12,14,1,0,167.4,4,4,1,4,0
12,12,15,1,0,159.6,5,4,1,5,0
12,13,10,1,0,159.6,3,4,1,3,0
12,13,11,1,0,159.6,1,4,1,1,0
12,13,14,1,0,167.4,4,4,1,4,0
12,13,15,1,0,159.6,5,4,1,5,0
12,14,10,1,0,159.6,3,4,1,3,0
12,14,11,1,0,159.6,1,4,1,1,0
12,14,13,1,0,159.6,2,4,1,2,0
12,14,15,1,0,159.6,5,4,1,5,0
12,15,10,1,0,159.6,3,4,1,3,0
12,15,11,1,0,159.6,1,4,1,1,0
12,15,13,1,0,159.6,2,4,1,2,0
12,15,14,1,0,167.4,4,4,1,4,0
12,16,10,1,0,159.6,3,4,1,3,0
12,16,11,1,0,159.6,1,4,1,1,0
12,16,13,1,0,159.6,2,4,1,2,0
12,16,14,1,0,167.4,4,4,1,4,0
12,16,15,1,0,159.6,5,4,1,5,0
13,1,2,1,0,171.8,5,3,1,5,0
13,1,4,1,0,171.8,3,3,1,3,0
13,1,6,1,0,171.8,2,3,1,2,0
13,1,7,1,0,171.8,1,3,1,1,0
13,2,1,1,0,171.8,4,3,1,4,0
13,2,4,1,0,171.8,3,3,1,3,0
13,2,6,1,0,171.8,2,3,1,2,0
13,2,7,1,0,171.8,1,3,1,1,0
13,3,1,1,0,171.8,4,3,1,4,0
13,3,2,1,0,171.8,5,3,1,5,0
13,3,4,1,0,171.8,3,3,1,3,0
13,3,6,1,0,171.8,2,3,1,2,0
13,3,7,1,0,171.8,1,3,1,1,0
13,4,1,1,0,171.8,4,3,1,4,0
13,4,2,1,0,171.8,5,3,1,5,0
13,4,6,1,0,171.8,2,3,1,2,0
13,4,7,1,0,171.8,1,3,1,1,0
13,5,1,1,0,171.8,4,3,1,4,0
13,5,2,1,0,171.8,5,3,1,5,0
13,5,4,1,0,171.8,3,3,1,3,0
13,5,6,1,0,171.8,2,3,1,2,0
13,5,7,1,0,171.8,1,3,1,1,0
13,6,1,1,0,171.8,4,3,1,4,0
13,6,2,1,0,171.8,5,3,1,5,0
13,6,4,1,0,171.8,3,3,1,3,0
13,6,7,1,0,171.8,1,3,1,1,0
13,7,1,1,0,171.8,4,3,1,4,0
13,7,2,1,0,171.8,5,3,1,5,0
13,7,4,1,0,171.8,3,3,1,3,0
13,7,6,1,0,171.8,2,3,1,2,0
13,8,1,1,0,171.8,4,3,1,4,0
13,8,2,1,0,171.8,5,3,1,5,0
13,8,4,1,0,171.8,3,3,1,3,0
13,8,6,1,0,171.8,2,3,1,2,0
13,8,7,1,0,171.8,1,3,1,1,0
13,9,10,1,0,176.4,3,4,1,3,0
13,9,11,1,0,176.4,1,4,1,1,0
13,9,13,1,0,176.4,2,4,1,2,0
13,9,14,1,0,176.4,4,4,1,4,0
13,9,15,1,0,176.4,5,4,1,5,0
13,10,11,1,0,176.4,1,4,1,1,0
13,10,13,1,0,176.4,2,4,1,2,0
13,10,14,1,0,176.4,4,4,1,4,0
13,10,15,1,0,176.4,5,4,1,5,0
13,11,10,1,0,176.4,3,4,1,3,0
13,11,13,1,0,176.4,2,4,1,2,0
13,11,14,1,0,176.4,4,4,1,4,0
13,11,15,1,0,176.4,5,4,1,5,0
13,12,10,1,0,176.4,3,4,1,3,0
13,12,11,1,0,176.4,1,4,1,1,0
13,12,13,1,0,176.4,2,4,1,2,0
13,12,14,1,0,176.4,4,4,1,4,0
13,12,15,1,0,176.4,5,4,1,5,0
13,13,10,1,0,176.4,3,4,1,3,0
13,13,11,1,0,176.4,1,4,1,1,0
13,13,14,1,0,176.4,4,4,1,4,0
13,13,15,1,0,176.4,5,4,1,5,0
13,14,10,1,0,176.4,3,4,1,3,0
13,14,11,1,0,176.4,1,4,1,1,0
13,14,13,1,0,176.4,2,4,1,2,0
13,14,15,1,0,176.4,5,4,1,5,0
13,15,10,1,0,176.4,3,4,1,3,0
13,15,11,1,0,176.4,1,4,1,1,0
13,15,13,1,0,176.4,2,4,1,2,0
13,15,14,1,0,176.4,4,4,1,4,0
13,16,10,1,0,176.4,3,4,1,3,0
13,16,11,1,0,176.4,1,4,1,1,0
13,16,13,1,0,176.4,2,4,1,2,0
13,16,14,1,0,176.4,4,4,1,4,0
13,16,15,1,0,176.4,5,4,1,5,0
14,1,2,1,0,175.8,5,3,1,5,0
14,1,4,1,0,175.8,3,3,1,3,0
14,1,6,1,0,175.8,2,3,1,2,0
14,1,7,1,0,175.8,1,3,1,1,0
14,2,1,1,0,175.8,4,3,1,4,0
14,2,4,1,0,175.8,3,3,1,3,0
14,2,6,1,0,175.8,2,3,1,2,0
14,2,7,1,0,175.8,1,3,1,1,0
14,3,1,1,0,175.8,4,3,1,4,0
14,3,2,1,0,175.8,5,3,1,5,0
14,3,4,1,0,175.8,3,3,1,3,0
14,3,6,1,0,175.8,2,3,1,2,0
14,3,7,1,0,175.8,1,3,1,1,0
14,4,1,1,0,175.8,4,3,1,4,0
14,4,2,1,0,175.8,5,3,1,5,0
14,4,6,1,0,175.8,2,3,1,2,0
14,4,7,1,0,175.8,1,3,1,1,0
14,5,1,1,0,175.8,4,3,1,4,0
14,5,2,1,0,175.8,5,3,1,5,0
14,5,4,1,0,175.8,3,3,1,3,0
14,5,6,1,0,175.8,2,3,1,2,0
14,5,7,1,0,175.8,1,3,1,1,0
14,6,1,1,0,175.8,4,3,1,4,0
14,6,2,1,0,175.8,5,3,1,5,0
14,6,4,1,0,175.8,3,3,1,3,0
14,6,7,1,0,175.8,1,3,1,1,0
14,7,1,1,0,175.8,4,3,1,4,0
14,7,2,1,0,175.8,5,3,1,5,0
14,7,4,1,0,175.8,3,3,1,3,0
14,7,6,1,0,175.8,2,3,1,2,0
14,8,1,1,0,175.8,4,3,1,4,0
14,8,2,1,0,175.8,5,3,1,5,0
14,8,4,1,0,175.8,3,3,1,3,0
14,8,6,1,0,175.8,2,3,1,2,0
14,8,7,1,0,175.8,1,3,1,1,0
14,9,10,1,0,178.6,3,4,1,3,0
14,9,11,1,0,188,1,4,1,1,0
14,9,13,1,0,159.8,2,4,1,2,0
14,9,14,1,0,169.2,4,4,1,4,0
14,9,15,1,0,169.2,5,4,1,5,0
14,10,11,1,0,188,1,4,1,1,0
14,10,13,1,0,159.8,2,4,1,2,0
14,10,14,1,0,169.2,4,4,1,4,0
14,10,15,1,0,169.2,5,4,1,5,0
14,11,10,1,0,178.6,3,4,1,3,0
14,11,13,1,0,159.8,2,4,1,2,0
14,11,14,1,0,169.2,4,4,1,4,0
14,11,15,1,0,169.2,5,4,1,5,0
14,12,10,1,0,178.6,3,4,1,3,0
14,12,11,1,0,188,1,4,1,1,0
14,12,13,1,0,159.8,2,4,1,2,0
14,12,14,1,0,169.2,4,4,1,4,0
14,12,15,1,0,169.2,5,4,1,5,0
14,13,10,1,0,178.6,3,4,1,3,0
14,13,11,1,0,188,1,4,1,1,0
14,13,14,1,0,169.2,4,4,1,4,0
14,13,15,1,0,169.2,5,4,1,5,0
14,14,10,1,0,178.6,3,4,1,3,0
14,14,11,1,0,188,1,4,1,1,0
14,14,13,1,0,159.8,2,4,1,2,0
14,14,15,1,0,169.2,5,4,1,5,0
14,15,10,1,0,178.6,3,4,1,3,0
14,15,11,1,0,188,1,4,1,1,0
14,15,13,1,0,159.8,2,4,1,2,0
14,15,14,1,0,169.2,4,4,1,4,0
14,16,10,1,0,178.6,3,4,1,3,0
14,16,11,1,0,188,1,4,1,1,0
14,16,13,1,0,159.8,2,4,1,2,0
14,16,14,1,0,169.2,4,4,1,4,0
14,16,15,1,0,169.2,5,4,1,5,0
15,1,2,1,0,169.8,5,3,1,5,0
15,1,4,1,0,169.8,3,3,1,3,0
15,1,6,1,0,169.8,2,3,1,2,0
15,1,7,1,0,169.8,1,3,1,1,0
15,2,1,1,0,169.8,4,3,1,4,0
15,2,4,1,0,169.8,3,3,1,3,0
15,2,6,1,0,169.8,2,3,1,2,0
15,2,7,1,0,169.8,1,3,1,1,0
15,3,1,1,0,169.8,4,3,1,4,0
15,3,2,1,0,169.8,5,3,1,5,0
15,3,4,1,0,169.8,3,3,1,3,0
15,3,6,1,0,169.8,2,3,1,2,0
15,3,7,1,0,169.8,1,3,1,1,0
15,4,1,1,0,169.8,4,3,1,4,0
15,4,2,1,0,169.8,5,3,1,5,0
15,4,6,1,0,169.8,2,3,1,2,0
15,4,7,1,0,169.8,1,3,1,1,0
15,5,1,1,0,169.8,4,3,1,4,0
15,5,2,1,0,169.8,5,3,1,5,0
15,5,4,1,0,169.8,3,3,1,3,0
15,5,6,1,0,169.8,2,3,1,2,0
15,5,7,1,0,169.8,1,3,1,1,0
15,6,1,1,0,169.8,4,3,1,4,0
15,6,2,1,0,169.8,5,3,1,5,0
15,6,4,1,0,169.8,3,3,1,3,0
15,6,7,1,0,169.8,1,3,1,1,0
15,7,1,1,0,169.8,4,3,1,4,0
15,7,2,1,0,169.8,5,3,1,5,0
15,7,4,1,0,169.8,3,3,1,3,0
15,7,6,1,0,169.8,2,3,1,2,0
15,8,1,1,0,169.8,4,3,1,4,0
15,8,2,1,0,169.8,5,3,1,5,0
15,8,4,1,0,169.8,3,3,1,3,0
15,8,6,1,0,169.8,2,3,1,2,0
15,8,7,1,0,169.8,1,3,1,1,0
15,9,10,1,0,142.8,3,4,1,3,0
15,9,11,1,0,142.8,1,4,1,1,0
15,9,13,1,0,147.8,2,4,1,2,0
15,9,14,1,0,147.8,4,4,1,4,0
15,9,15,1,0,142.8,5,4,1,5,0
15,10,11,1,0,142.8,1,4,1,1,0
15,10,13,1,0,147.8,2,4,1,2,0
15,10,14,1,0,147.8,4,4,1,4,0
15,10,15,1,0,142.8,5,4,1,5,0
15,11,10,1,0,142.8,3,4,1,3,0
15,11,13,1,0,147.8,2,4,1,2,0
15,11,14,1,0,147.8,4,4,1,4,0
15,11,15,1,0,142.8,5,4,1,5,0
15,12,10,1,0,142.8,3,4,1,3,0
15,12,11,1,0,142.8,1,4,1,1,0
15,12,13,1,0,147.8,2,4,1,2,0
15,12,14,1,0,147.8,4,4,1,4,0
15,12,15,1,0,142.8,5,4,1,5,0
15,13,10,1,0,142.8,3,4,1,3,0
15,13,11,1,0,142.8,1,4,1,1,0
15,13,14,1,0,147.8,4,4,1,4,0
15,13,15,1,0,142.8,5,4,1,5,0
15,14,10,1,0,142.8,3,4,1,3,0
15,14,11,1,0,142.8,1,4,1,1,0
15,14,13,1,0,147.8,2,4,1,2,0
15,14,15,1,0,142.8,5,4,1,5,0
15,15,10,1,0,142.8,3,4,1,3,0
15,15,11,1,0,142.8,1,4,1,1,0
15,15,13,1,0,147.8,2,4,1,2,0
15,15,14,1,0,147.8,4,4,1,4,0
15,16,10,1,0,142.8,3,4,1,3,0
15,16,11,1,0,142.8,1,4,1,1,0
15,16,13,1,0,147.8,2,4,1,2,0
15,16,14,1,0,147.8,4,4,1,4,0
15,16,15,1,0,142.8,5,4,1,5,0
